neo,desn,absolute_magnitude,magnitude_slope,epoch,mean_anomaly,argument_of_perihelion,longitude_of_the_ascending node,inclination,eccentricity,mean_motion,semi_major_axis,ref1,ref2,observations,oppostion,time_of_perihelion_passage, rms_residual,Polarization,rotation_period,computer,classification,desn,label,last _observation,
1,2063,17.3,0.15,K161D,304.73401,55.31881,33.10486,9.43281,0.3493283,0.88064733,1.0779568,1,MPO347534,642,17,1977-2015,0.58,M-h,3Eh,MPCLINUX,1803,-2063,Bacchus,20150816
1,2100,16.05,0.12,K161D,253.85341,356.0476,170.83509,15.75835,0.4365199,1.29866401,0.8320285,0,MPO275457,1295,19,1975-2013,0.59,M-v,3Eh,MPCW,1802,-2100,Ra-Shalom,20131025
1,2101,18.8,0.15,K161D,81.59272,43.24174,349.8423,1.33041,0.7638281,0.38390306,1.8749441,1,MPO256878,91,8,1936-2013,0.86,M-h,3Eh,MPCLINUX,8803,-2101,Adonis,20130313
1,2102,16,0.15,K161D,85.78649,61.55501,94.36995,64.00534,0.2991488,0.6726565,1.2900518,1,MPO305442,673,16,1975-2014,0.48,M-h,3Eh,MPCLINUX,9803,-2102,Tantalus,20140727
1,2135,17.94,0.15,K161D,83.44437,290.87401,191.22122,23.06143,0.5030548,0.48723535,1.5994728,3,MPO298973,45,9,1977-2014,0.65,M-h,3Eh,MPCLINUX,D803,-2135,Aristaeus,20140627
1,2201,15.25,0.15,K161D,71.37942,98.22868,75.00966,2.52239,0.7131248,0.30733611,2.1746715,0,MPO344315,817,24,1931-2015,0.53,M-v,3Eh,MPCW,9803,-2201,Oljato,20150818
1,2202,17.2,0.15,K161D,165.85855,217.9284,169.98438,8.74515,0.5124652,0.28433441,2.2904269,0,MPO337265,139,10,1972-2015,0.62,M-v,38h,MPCLINUX,1804,-2202,Pele,20150410
1,2212,13.87,0.15,K161D,272.0813,209.3349,27.56885,11.55824,0.8375761,0.31067831,2.159047,0,MPO370989,2110,30,1978-2015,0.43,M-h,3Eh,MPCLINUX,1803,-2212,Hephaistos,20151220
1,2329,14.5,0.15,K161D,202.92455,146.02984,169.32179,24.4667,0.6549549,0.26363338,2.4088095,1,MPO370990,430,19,1976-2015,0.53,M-h,3Eh,MPCLINUX,1803,-2329,Orthos,20151213
1,2340,20.2,0.15,K161D,304.52515,39.98199,211.44129,5.85602,0.4498822,1.27132214,0.8439155,2,MPO365273,321,7,1976-2014,0.62,M-h,3Eh,MPCLINUX,C802,-2340,Hathor,20141206
